,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation1,1.0,2.0,3.0,2.0,3.0,2.0,3.553049740984583,3.6692049132502538,3.5980165321660036,3.820120487986078,3.8242855943712697,3.686164309439206,2.917556027970807,2.945558860963316,3.0338951837587667,3.8237061374668273,3.2082430019332984,3.1856723801227984,3.8454450078457345,3.0485800089312427,3.6878287498919526,3.091148977161551,3.5405870553241887,2.9937762985345757,3.9568482910207607,2.9507216194382972,2.897239066882465,3.5788677794642596,3.0070451670277234,3.9239893979968694,2.959295154184946,2.947367019243986,2.951489891842884,3.024399469995506,3.883098438059198,3.6389505023114967,3.126989713355372,2.589179816032733,3.0701599113735285,3.7954095195272655,3.30185044439244,3.056786406091219,3.593035203428823,3.141071668159783,3.7726203553121334,3.432242900779174,3.348700123876555,3.007265719027321
generation2,0.0,1.0,3.0,0.0,2.0,0.0,3.8432933912169776,3.701101164207479,3.2979235010567387,3.513048026591437,3.3011034293782173,3.27527913764032,3.1383948486285385,3.2469612705600808,3.0155905566244705,3.85791304722072,3.39988254736371,3.216971553321402,3.1295669509503123,2.9851823557131767,3.3807460180301234,3.044781995395073,3.477585912716482,2.9303226140954712,3.483497931342949,2.953963619847485,3.012577823624824,3.80017549257194,2.9824862828449024,3.3863095966709587,1.4072114870735917,2.95447235291976,3.0037667256973033,2.839310988032478,3.8562901331997597,3.1784176265316795,2.993988091742457,3.0522919594353946,2.9968723903035532,3.564939345747231,3.237259780048236,3.0092617434498887,3.0937850754494765,3.016382826063258,3.627945558619346,3.3879028587665667,3.0886563009421133,3.0916363925397206
generation3,4.0,4.0,4.0,0.0,4.0,4.0,3.9777249363173897,3.9829530198004415,3.9629467571067765,3.986039825538654,3.9794275083318613,3.9729766512596805,3.97796305919373,3.96784629180784,3.9699483117007106,3.9938808430930433,3.996154296067917,3.9731976725181957,3.9753666069442093,3.985075271329754,3.991023982582605,3.9935736376462625,3.9109606902796012,3.976994397372195,3.987529220064236,3.940783807733514,3.9671393056348716,3.987184745219845,3.975663257263113,3.986243269681226,3.904539320635153,3.925198610066198,3.9752350733171578,3.930964443673138,3.9889303855210723,3.9915409489017426,3.9187710287081976,3.9695443505175834,3.961270878307063,3.974305292854103,3.9977424508821637,3.9684286892644156,3.996854512423431,3.985175184250025,3.9846837998203997,3.9950493284288178,3.986063051045265,3.968767806528935
generation4,2.0,1.0,4.0,3.0,2.0,1.0,3.973614747998774,3.9978024436467647,3.9882536807678295,3.994179397855847,3.9869822433021094,3.9063754853800408,2.9149564471801974,2.999467523155259,3.602283891135195,3.9755067368509223,3.994152597891957,3.452462786112335,3.976144895418179,3.9567505472586113,3.9928583541457563,2.963187827328617,3.5480876837242117,3.5873791582319896,3.9965155275244406,2.9481432348457095,2.5606279467730553,3.986178937135356,2.8903765270709987,3.9712172166973296,2.102026529467244,2.1481049528008556,2.817860061036972,3.059859708633426,3.9946838424135147,3.945449698609776,3.9718669545920897,2.6342650513752206,2.7666295048511644,3.184429458430229,3.994445775061116,3.457999401991621,3.9825115598022376,3.975279029198138,3.9984989283491834,3.9978084588438714,3.9916857897618105,3.588124392701935
generation5,2.0,1.0,4.0,4.0,4.0,2.0,3.988181532751532,3.9956862348799818,3.9894022458845955,3.9827852207858347,3.9891678825188945,3.9559811880177866,3.875344691770908,3.8953248822146045,3.9410742133014027,3.984038434890105,3.9931110014141042,3.8631387537811603,3.974550349986136,3.9762152297006486,3.977559274224792,3.9493683801894317,3.784156776617584,3.937185201757033,3.9910800813800447,3.801583812599979,3.873792679773954,3.995262820761994,3.966258687106379,3.9781728822334506,3.7608796066306294,3.8286887538428105,3.3726459469443806,3.922621048654069,3.9930831384407575,3.9769590794764653,3.9717822353903065,3.7210418095673488,3.8432639834894706,3.9536172661307987,3.993625737939311,3.951017238826085,3.9840308546247796,3.991330107702612,3.987313591799834,3.9981126189664287,3.973003778198036,3.9592160770313294
generation6,2.0,1.0,3.0,3.0,4.0,2.0,3.3320369784123987,3.696389150697878,3.3081676600567658,3.1768963980829006,3.4521524749418906,3.6316779509508663,2.9991949122818307,2.89543323080135,2.969903250441997,3.673432533459985,3.681952008145492,2.9705811745214095,3.679651081394585,2.9902501942740787,3.6991189763672283,3.0633518722368205,3.329554604610159,2.920958751472062,3.810789650467084,2.8081262135963256,2.7732109436811583,3.9207556020808587,3.365924897876832,3.54774958547658,2.8800352337908404,2.9630856227494027,2.928807053958772,3.3868414197493735,3.810956007679456,3.2811181201774926,3.0058033081014335,2.8326388985291233,2.952879488638182,3.624287817474493,3.58647234123752,3.1273736861368744,3.324427254469181,3.149758582408002,3.591277597201016,3.561004639276189,3.1867572618229696,3.019069931669242
generation7,1.0,4.0,4.0,2.0,4.0,4.0,3.983538123540994,3.9943433429063924,3.980783934172166,3.990848118534386,3.9964504008524866,3.9854138178096625,3.978084486045673,3.960137149662375,3.934101639987533,3.9874606616439197,3.9941964102170116,3.9614169483681776,3.9902947061115968,3.9663906398278685,3.9903503214012956,3.9924065138045703,3.9827409036976342,3.965032478336477,3.9915394921742733,3.6068480340785665,3.974626767029767,3.9911895409119986,3.988253302438168,3.9922222502469573,3.9556676973029226,3.902533356733912,3.957676679460002,3.9732236324412753,3.995592747442198,3.9899325370842216,3.9345240080539257,3.968130459261481,3.9729429776398844,3.99323383545919,3.994854772871042,3.9673626407919174,3.9912103064496236,3.984000862694518,3.9917056596655223,3.975636671560646,3.982677291908482,3.9626956807179283
generation8,4.0,0.0,4.0,1.0,3.0,3.0,3.9849528038685134,3.9799238459033592,3.964563584242044,3.983357133217993,3.982458940855644,3.7348245349001923,3.9398290690431073,3.8312810427696204,3.945552241545352,3.976042675304598,3.9846128640427367,3.8226312780442875,3.961248023547684,3.9632917427328045,3.978654562302924,3.967929580822475,3.8262958814883197,3.7132938632019528,3.991487481519132,3.9249984785166605,3.92193049128945,3.977046814866528,3.940158925588994,3.9828276306762667,3.0899316243650237,3.711721034466864,3.9524361509757022,3.69629228377502,3.9929533839365052,3.9315792521072863,3.9639479634186796,3.799597525236888,3.9084243203205027,3.8691318748965022,3.976730190174841,3.8302585528275865,3.9628345744537943,3.988821765364505,3.9849488990546575,3.9847584681931796,3.9186514118937037,3.951385472369609
generation9,4.0,2.0,3.0,0.0,2.0,3.0,3.744912214667418,3.741566020005817,3.774975007222903,3.7015388527777002,3.932844133453079,3.8485258154243973,3.8753618425028917,3.845754259792208,3.1259279591602827,3.92774419994674,3.282326373176396,3.770905747103088,3.9040660241010334,3.2493878788576174,3.902264614013294,3.9673029159437845,3.3313111411072813,3.294679216543541,3.8806907927105003,2.917520107657365,3.7045237805446796,3.4822097288450835,3.105876714938909,3.8917265379237707,2.571017598992958,3.1869457670904353,3.4460442660723154,3.9267719769124962,3.935782228946699,3.518610124913587,3.1347322122723056,3.531040729261692,3.2047234540683913,3.899351255328437,3.9502314483597574,3.079911469582366,3.171358094182624,3.5903407878147156,3.6661360048095224,3.4607110899790836,3.0768001140216215,3.900161121184249
generation10,0.0,0.0,4.0,2.0,0.0,2.0,3.9662775596478146,3.977792610983913,3.9695668626626395,3.988530718620401,3.99382084330318,3.979195574110546,3.2273474206532105,3.6522519075085755,3.9224565813962426,3.9827466645940834,3.99528006015812,3.8306322063751352,3.9731407577733746,3.9866327718831385,3.988664622494946,3.821892975939104,3.7141506989243482,2.0606634104881567,3.995503431409331,2.231751610638854,2.9513876396723755,3.9707013812805085,3.8862926367150368,3.993543689980637,1.1869031351888177,2.6217067218938648,2.9519731205062034,3.220600676854611,3.992156383395715,3.992430131417148,3.9390323089043378,2.4848919547510486,3.791035610491592,3.752233887709872,3.987410210304223,3.6072530896873025,3.991779283379536,3.9446163392651488,3.9827747857328055,3.9976479656725115,3.9557003891265046,3.8148249151826557
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.9808568733568235,3.985577123201111,3.974727103450894,3.9771200176844546,3.9862517883963253,3.977382314068751,3.8547063440362086,3.9490197217315792,3.9273162926823764,3.98603157065216,3.9907518158058948,3.973647557948976,3.9887997028403657,3.9697891076909007,3.9896192233110814,3.9544121165620365,3.9204110684307847,3.9023688650760517,3.9921782128878998,3.7121923179125402,3.908287642771638,3.987767018484831,3.9767899951671914,3.993840507975414,3.902684079781425,3.824754278945325,3.8384460778176552,3.8437242206263953,3.9885843297957493,3.9927301328335,3.9753441605774884,3.914534091046092,3.953256986711191,3.957821255138307,3.9943541045849007,3.94505432297648,3.9790357811529167,3.9632146023568153,3.9685814564229207,3.9926057245965305,3.9855743780892037,3.943808444262496
generation12,1.0,1.0,3.0,1.0,4.0,2.0,3.1826682330698612,3.741097370308259,3.2116285153006454,3.179298779422063,3.4025902881120906,3.6897933602073545,3.358709094806443,3.5036223739119854,2.8374639530473353,3.6309485937375783,3.0331864523240677,3.83033889362817,3.493873534775984,3.0510507257834285,3.449197904285791,3.0934315126018816,3.432790344012102,3.2239162925784397,3.3065934384785423,2.995537646635252,3.0619992375409324,3.4099241774776696,3.9552882946792867,3.5559392712139264,3.756955274705953,2.9459720072739235,3.1076534246572627,3.440251755694231,3.1512536018632096,3.375108089461472,3.0592561198958936,3.841445642599976,3.0473733671721472,3.9466586892420277,3.638819430403044,2.773363361460923,3.074160893723355,3.1477524691821945,3.1745072967291383,3.0889643109695855,3.169320165766327,3.1640835655889683
