vote,Simple 1,Simple 1,Simple 1,Simple 1,Simple 1,Simple 1,Simple 2,Simple 2,Simple 2,Simple 2,Simple 2,Simple 2,Simple 3,Simple 3,Simple 3,Simple 3,Simple 3,Simple 3,Ex 1.1,Ex 1.1,Ex 1.1,Ex 1.1,Ex 1.1,Ex 1.1,Ex 1.1 modified,Ex 1.1 modified,Ex 1.1 modified,Ex 1.1 modified,Ex 1.1 modified,Ex 1.1 modified,Ex 1.2,Ex 1.2,Ex 1.2,Ex 1.2,Ex 1.2,Ex 1.2,Ex A.1,Ex A.1,Ex A.1,Ex A.1,Ex A.1,Ex A.1,Ex 1.3,Ex 1.3,Ex 1.3,Ex 1.3,Ex 1.3,Ex 1.3,Ex 2.1,Ex 2.1,Ex 2.1,Ex 2.1,Ex 2.1,Ex 2.1,Ex 2.2,Ex 2.2,Ex 2.2,Ex 2.2,Ex 2.2,Ex 2.2,Ex 3.1,Ex 3.1,Ex 3.1,Ex 3.1,Ex 3.1,Ex 3.1,Ex 4.1,Ex 4.1,Ex 4.1,Ex 4.1,Ex 4.1,Ex 4.1,Ex 4.2,Ex 4.2,Ex 4.2,Ex 4.2,Ex 4.2,Ex 4.2,Ex 4.3,Ex 4.3,Ex 4.3,Ex 4.3,Ex 4.3,Ex 4.3,Ex 4.4,Ex 4.4,Ex 4.4,Ex 4.4,Ex 4.4,Ex 4.4,Ex B.1,Ex B.1,Ex B.1,Ex B.1,Ex B.1,Ex B.1,Ex B.2,Ex B.2,Ex B.2,Ex B.2,Ex B.2,Ex B.2,Ex B.3,Ex B.3,Ex B.3,Ex B.3,Ex B.3,Ex B.3,Ex C.1,Ex C.1,Ex C.1,Ex C.1,Ex C.1,Ex C.1,Ex C.2,Ex C.2,Ex C.2,Ex C.2,Ex C.2,Ex C.2,Ex D.1,Ex D.1,Ex D.1,Ex D.1,Ex D.1,Ex D.1,Ex Alg1.3,Ex Alg1.3,Ex Alg1.3,Ex Alg1.3,Ex Alg1.3,Ex Alg1.3,Ex Alg1.4,Ex Alg1.4,Ex Alg1.4,Ex Alg1.4,Ex Alg1.4,Ex Alg1.4,Ex Alg1.5,Ex Alg1.5,Ex Alg1.5,Ex Alg1.5,Ex Alg1.5,Ex Alg1.5,Ex Alg2.1,Ex Alg2.1,Ex Alg2.1,Ex Alg2.1,Ex Alg2.1,Ex Alg2.1,Ex Alg A.1,Ex Alg A.1,Ex Alg A.1,Ex Alg A.1,Ex Alg A.1,Ex Alg A.1,Ex Alg A.2,Ex Alg A.2,Ex Alg A.2,Ex Alg A.2,Ex Alg A.2,Ex Alg A.2
subtest,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency,Maximum Coverage,m-th Happiest Person Pareto Efficiency,Individual Pareto Efficiency,Minimum Utility and Total Utility Pareto Efficiency,Non-radical Minimum Utility Pareto Efficiency,Non-radical Total Utility Pareto Efficiency
GreedyTotalUtilityMaximization(utility_transform=None),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9583333333333334,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,1.0,1.0,0.5416666666666666,0.6666666666666666,0.3333333333333333,0.5833333333333334,1.0,1.0,0.4166666666666667,0.5833333333333334,0.4583333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.875,0.875,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.5416666666666666,1.0,1.0,0.8333333333333334,0.7083333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ExactTotalUtilityMaximization(utility_transform=None),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LPTotalUtilityMaximization(utility_transform=None),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9583333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GreedyTotalUtilityMaximization(utility_transform=GeometricTransformation(p=1.5)),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.7916666666666666,1.0,0.5,0.5416666666666666,0.625,0.5,0.9166666666666666,1.0,0.5416666666666666,0.5,0.5416666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,1.0,1.0,0.5416666666666666,0.5416666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ExactTotalUtilityMaximization(utility_transform=GeometricTransformation(p=1.5)),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,0.9583333333333334,1.0,0.875,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,0.9583333333333334,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LPTotalUtilityMaximization(utility_transform=GeometricTransformation(p=1.5)),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.041666666666666664,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20833333333333334,0.375,1.0,0.5416666666666666,0.25,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GreedyTotalUtilityMaximization(utility_transform=GeometricTransformation(p=10.0)),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.2916666666666667,0.5833333333333334,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.0,0.2916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,1.0,0.5,0.9583333333333334,0.5416666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9583333333333334,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,1.0,1.0,0.5833333333333334,0.375,0.0,0.9166666666666666,0.7916666666666666,1.0,0.9583333333333334,0.9583333333333334,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.25,0.16666666666666666,0.125,0.125,1.0,1.0,0.041666666666666664,0.0,0.125
ExactTotalUtilityMaximization(utility_transform=GeometricTransformation(p=10.0)),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9583333333333334,1.0,0.625,0.5833333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.7083333333333334,0.7083333333333334,1.0,0.5833333333333334,0.4583333333333333,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LPTotalUtilityMaximization(utility_transform=GeometricTransformation(p=10.0)),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20833333333333334,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4583333333333333,1.0,0.4166666666666667,0.375,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
