,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation1,1.0,2.0,3.0,2.0,3.0,2.0,3.439940868754655,3.098263313926505,2.7026749784715607,2.9238484224440913,3.18398542679264,2.8669818773989104,3.1463666107094226,3.7122984234490466,3.6160981376511008,3.881049027733034,3.697284974568504,3.351452867407291,3.031408039650687,3.8726466461867477,3.5105350734311433,2.9507084981616836,3.278045383250045,3.01570748537727,3.8676339196993763,3.538617724389129,2.8783163497555417,3.0880143962256557,2.8469254852571577,3.736962639749641,3.010028802799311,2.8630574334402508,2.7617051139554127,3.4373041489971965,3.5971617097982658,2.9032249827192653,3.3249938772595526,2.928412058335095,3.028796974352981,3.781334765565747,2.9247224779381713,2.9709664579777475,3.226277533380636,3.1064516234261688,3.572793694208599,3.045416102634776,2.9595732018188494,3.6702261290399254
generation2,0.0,1.0,3.0,0.0,2.0,0.0,3.0549886457312025,3.19929235714211,2.95669192078171,2.9937772723856457,3.159162132411627,2.9090119722001333,2.9803982633538397,3.7776206784272772,3.0762155418682484,3.8898699880233143,3.0807872840324917,3.0250862886434557,3.036417968140945,3.53884964452756,3.455608829618814,2.9117283515634993,3.1758427301348062,3.0656753859545964,3.667105235654603,3.0376516218910177,2.9532056314644737,3.1558387134062187,2.878372204443354,3.7871725437121997,3.1532245988667995,3.020235518434604,2.924840428355121,3.732690326074632,3.6837735077626603,3.0159595437205122,3.6582103596535207,3.0019535474814756,3.2992551521648683,3.7380582409672365,2.992837659201406,3.116071031761758,3.0400403926951607,3.376580483299476,3.0250090627589152,3.1811865553888303,2.8642859708111996,3.5343728523484748
generation3,4.0,4.0,4.0,0.0,4.0,4.0,3.98603488172369,3.992786417823954,3.927879612288763,3.9649630209036135,3.8282763323304687,3.8929283867249294,3.9568336889027265,3.9731740307621957,3.9718865974959026,3.984837172469961,3.9899529460325303,3.9749705427150683,3.9843653056354076,3.9811149528522636,3.9531685505411875,3.9827680706591257,3.9813961807633076,3.9807071062858888,3.9816693431459202,3.984903640150044,3.932426081396719,3.964965507314281,3.835272550905863,3.9399674245099203,3.9594166522457495,3.9763526564054077,3.9551603379008036,3.954784138382671,3.963836397940389,3.940193949410362,3.9644797591914225,3.967547114146142,3.9810067006383694,3.980140002816124,3.938745166464261,3.9662247411915033,3.994605473805751,3.9642915267695766,3.996214651318288,3.987496874018763,3.9857555052770657,3.988329873961911
generation4,2.0,1.0,4.0,3.0,2.0,1.0,3.9567360570360153,3.994229575051089,2.6455673588728907,2.487154178773914,2.890802502748673,2.082676718186741,3.468244530201826,3.9389483463390733,3.9871902292621337,3.9953024668519475,3.980318054226504,3.9224870735815256,3.824134824937501,3.983005952035995,3.5890146184319573,2.0810986131490443,3.955054325904825,2.719693399108138,3.9953207414538165,3.974448094850319,2.8041037762688674,3.927152627424945,2.4809404529466197,3.9959293060606784,2.990763135082794,3.6348429833403872,2.0519894147727644,3.9960538007223385,3.9808814671722494,2.864252221537087,3.913247905938787,2.8902493160997325,3.5817169944200433,3.994680805302949,2.298770409390401,3.5584092571890777,3.9907912521538647,3.340688454739532,3.9869437983746883,3.9890913229319063,3.980797445523103,3.9908265291285203
generation5,2.0,1.0,4.0,4.0,4.0,2.0,3.983644706114063,3.987984163438063,3.796014005210309,3.9534854835212303,3.6533462016438625,2.866506118266948,3.904047686428341,3.9742846582223486,3.9866667990061373,3.9884268757860766,3.975526272249791,3.982194573313366,3.959751441658475,3.974942285159242,3.888910367879126,3.432046827690975,3.9779868492619097,3.600224844807031,3.9848916528662723,3.9778669548929506,3.5088062946354155,3.95065087221747,3.854000127667604,3.9898309915422034,3.776376963243519,3.9003427983550325,3.5538793357852123,3.985104374085217,3.9891749342213108,3.9394157268689507,3.973756467140154,3.833753502812704,3.957797756700759,3.98188982104926,3.587340952709333,3.977178697038381,3.9597653406260465,3.9371223249010865,3.9940037547415828,3.9887980773288714,3.9430567847631735,3.980475359097685
generation6,2.0,1.0,3.0,3.0,4.0,2.0,3.1691723739481095,3.768268708884444,2.8874465290464495,2.972201368875385,3.410634227063925,2.783491539665245,3.528585607672458,3.5374286954502394,3.178225538132164,3.139044793540139,3.1468371259261607,2.979598239247814,3.0768263083469263,3.2594946515707908,3.694426308780928,2.970850574320046,3.0856641385903747,2.91072024839873,3.4426927379428154,3.6109520197957075,2.7246027624173057,3.4850122840772735,2.967080473626555,3.710045892424886,3.050767804978991,2.996392733509563,2.919965855656769,3.1424095635741844,3.347108429762616,3.049408550930248,3.18620154565418,2.970601761499257,2.92268385079753,3.6564754519159393,2.9803445577839445,3.0696768588431658,3.057497961157323,3.0696269638055838,3.1011787938958113,3.515254382516306,2.9364597516849065,3.291800318569045
generation7,1.0,4.0,4.0,2.0,4.0,4.0,3.9861767529341425,3.994607677028272,3.9674631915137994,3.947669947948524,3.990149642976137,3.867883066395169,3.978134928421272,3.995685475021475,3.982854899861148,3.9924303211871246,3.9852139039835324,3.972722784626331,3.9818331092214097,3.9886721709093513,3.9899525850619018,3.955543666816735,3.991525310721464,3.9435890403582485,3.989937697525748,3.9882267906114803,3.6880234108282792,3.972903964512175,3.885043608033407,3.9857089954194986,3.9780623811435296,3.9669552012561864,3.9705205859871913,3.9846521651440496,3.994237281167706,3.8330264006608226,3.980000141507901,3.9001948333243983,3.9823586850189314,3.9827701890329132,3.977576573635859,3.9784115402341182,3.9761736101572698,3.9831304502412483,3.981014784758024,3.9942083026856494,3.9764651242139335,3.991489032138489
generation8,4.0,0.0,4.0,1.0,3.0,3.0,3.9827170315277853,3.9927347767124437,3.223871422974139,3.779925249341213,3.9008420405234707,3.1978542095594356,3.945644058391209,3.931214121216693,3.9909837410672826,3.9916466607690104,3.9742077313543427,3.9408319850380766,3.98892174792932,3.989788508718768,3.909509389284043,3.961868888990269,3.990087684409638,3.77214251158549,3.98666644736581,3.9913763793634778,2.7021128134263077,3.9337182534763997,3.7519701851538474,3.9879459741315824,3.8749664324220365,3.6220059922762444,3.4030530445876996,3.982201439339671,3.9878777315392666,3.9154621380982695,3.909573728536221,3.7251658864700192,3.9493881082542437,3.9779703684052143,3.205172099039289,3.7700121959062014,3.9417083536518884,3.7900445885845198,3.9815178827709117,3.9732100793662832,3.9633498149813318,3.985423173219291
generation9,4.0,2.0,3.0,0.0,2.0,3.0,3.5856476879898658,3.338920965849093,2.9934222013250147,2.996774933328772,3.8731779130006183,2.8072070543180416,3.9410160487095904,3.930824580710502,3.28164535853357,3.8827259894372066,3.57672111561399,3.1103757103043015,3.9818662534426874,3.8944375543203167,3.8690483896175683,3.5094552712013116,3.6773369492132737,3.776220682834716,3.6045564636161096,3.9183909620432784,2.912707205500573,3.517237948826362,3.0328009357923515,3.642692218341564,3.858628987143613,3.0767551861380316,3.193437160313481,3.4155285242823026,3.9316943588613893,3.111318584804029,3.3641171525530043,3.076072517760013,3.9722350810104587,3.7687828023775154,2.9727209251266604,3.091085151477737,3.0983810439436485,3.7171569395295325,3.610668451561233,3.554507907241409,3.3994001246548327,3.4089685875554547
generation10,0.0,0.0,4.0,2.0,0.0,2.0,3.95773323411589,3.9967142811066103,2.7157407813645063,1.6368793972122375,3.7885310660029847,0.6935150384910279,3.763069102809608,3.5739559351296,3.9846225438142118,3.9960441019592046,3.9168047542389424,3.8875623022128702,3.897672649860615,3.992136486781381,3.8472156816533336,2.608886236533634,3.918791063818957,2.5520211961895036,3.9577242065103118,3.981455615411976,1.7110847111476535,3.9530718815569235,2.6081035669895076,3.9905410449072334,2.823300694303271,3.510572171814094,1.571930985001033,3.9868076873100238,3.990536076941612,3.9018813852733905,3.8359025763085732,2.8546660532198533,3.9123222655844776,3.981220627138502,1.1624803662684073,3.862513617511676,3.984405949087726,3.871405445748554,3.993941640540308,3.971453156665446,3.9644541961197026,3.9833305096263425
