,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation1,1.0,2.0,3.0,2.0,3.0,2.0,3.2675025432732574,3.3353174842728364,3.433854683559606,3.605287820176532,3.1837709885152794,3.8541050606075506,3.026370965153463,3.7898527807449502,3.1609967130142693,3.3632338450821546,2.9599045544232854,3.7744051016757054,3.388898407946497,3.5752030668986863,3.046228416760869,3.860008553931752,3.198416638897383,3.3482558940878415,3.1212063689726786,3.5762211694457746,3.313585542268022,3.3449132702701903,3.0969603968819968,3.2196608612307314,2.9658610455575913,2.9027980457304596,3.857983341256488,3.915409085434814,3.3121899773072707,2.9681250062610873,3.0644812981344196,3.7618172793767735,3.8551407138444422,3.9323007153132385,3.9628868314962378,3.3124365939945437,3.27721387872229,2.8361702395835255,3.1166540311328204,3.8968427181443985,3.283369998417433,3.029253343149252
generation2,0.0,1.0,3.0,0.0,2.0,0.0,3.0206655022749516,3.271332076636144,3.0376008277222484,3.2308767969258643,2.998752302513315,3.5375239742566698,2.9628681872592617,3.6401670311774175,3.163803160624855,3.5329488026684355,2.848925011872692,3.665182891049373,3.095793300325712,3.359054402826593,3.0960637822443138,3.2650946975401793,3.0095317610349475,3.3050897237110535,3.0439124694758672,3.211703899998681,2.9807229688644017,3.9162010092866155,2.998050020266056,3.0294467071145372,2.6246523363686194,2.8762580353536,3.785292175076834,3.561870813676361,3.305122889630161,2.9907798488606048,2.8972782072426586,3.1800983980542545,3.1703994629458507,3.6473299709050733,3.784575790037631,3.128103440588731,2.929831284345426,2.9316632977849295,2.959764207763686,3.789445703786933,3.363260853411707,2.9990438667199695
generation3,4.0,4.0,4.0,0.0,4.0,4.0,3.9909967919996494,3.9782708988905124,3.984517302977576,3.985361669258306,3.9820098262081665,3.967426267498893,3.957379758426616,3.973238720161496,3.969763604053112,3.981575196423461,3.9846678562242444,3.9647109300866696,3.9262513625017816,3.978153352697362,3.9858468804023524,3.9947656653771904,3.9512583648686626,3.9562618261720686,3.984791545586734,3.9817412062622983,3.9693876995383612,3.954104911867772,3.982875025729516,3.8860140205426026,3.9731900260145174,3.953683056752524,3.9492781147004674,3.9787952137270026,3.9636351790392577,3.955562767349172,3.9895959847110194,3.982085265389041,3.9735086219044597,3.987682391716325,3.987564636102264,3.9889027715734944,3.9469303164670775,3.938855189025575,3.961126311338321,3.9660308599936442,3.9618475481828295,3.9546827327190224
generation4,2.0,1.0,4.0,3.0,2.0,1.0,3.9950195698399953,3.917500604711114,3.9802459532363264,3.7601058671158043,3.908303466843997,3.9020432707722295,2.1149962528885147,3.4380150531141163,3.960802378120975,3.0276821303597456,2.4640849239642866,3.977298974934003,3.087931200269175,3.914090708971536,2.6207229523785984,3.978191354956771,3.757092064643953,3.966849352647773,3.3584955657986884,3.979025823415359,3.8758492727576344,3.516902215527766,3.8322358255469515,3.946630444988246,1.9531790510530063,2.045092400039212,3.963222824825177,3.9894828448005533,3.985039022425829,2.9907163442870996,2.230629121152352,3.9504843523453967,3.9778194133273512,3.9732179811731068,3.988189475200357,3.705029118133113,2.3538651017934735,2.8060003791053205,3.105923915867962,3.9623835580184004,3.7405698612364895,2.109802535226161
generation5,2.0,1.0,4.0,4.0,4.0,2.0,3.9827521322437245,3.9895960697854336,3.9749924175333273,3.979158511167852,3.983850057994999,3.9802845873312878,3.3563347894954165,3.928796412657189,3.968431196837266,3.9807936752808404,3.891882895168562,3.9939902793199122,3.778314578577143,3.9800859448805186,3.948156062699918,3.9752402216761142,3.9607130958875465,3.9054526028127636,3.947773358157352,3.9627301131748203,3.9792967806752024,3.97304823599827,3.9741293264884714,3.9490262056744156,3.626856491288868,3.822828403310564,3.9791991943046323,3.9667278707391964,3.9911087066598623,3.8680557886847975,3.662028203103462,3.986230414392145,3.9788680176578994,3.9896716319150163,3.9886070839422736,3.966560105226758,3.7393222457228306,3.6742221863389,3.89898222105524,3.9868012726062894,3.9859637082803427,2.647861197310244
generation6,2.0,1.0,3.0,3.0,4.0,2.0,3.403518678652237,3.069154975199292,3.555108899522758,3.46865105697053,3.00679486149698,3.306465627295711,2.4198865787917536,3.8007708266268683,3.8238235327070593,3.8369374070751396,3.0359015330933046,3.6488390330606286,3.1497687991236076,3.1138542615348626,3.0916781925609804,3.6863973206272114,3.0468346097662193,3.26062326007541,3.1052247704742784,3.1048123876430918,3.4577928070750046,3.7082617186869524,3.0685115113240085,3.06935222355985,2.968013872328201,2.984064600981388,3.822768027656377,3.900094843467923,3.184052000473075,3.501879150493995,2.980788698959817,3.6929849818143947,3.6825722197960435,3.5491499860585605,3.8852000185005067,3.5117362966493273,3.3046475752801427,2.7938557584467305,3.6123405392485717,3.8781691244295917,2.9775317029561097,3.065299288598347
generation7,1.0,4.0,4.0,2.0,4.0,4.0,3.9955179025323337,3.991141040099102,3.971430707082789,3.9916725293047985,3.9616454619245056,3.984889576763684,3.9869475549295554,3.9892616115455777,3.9789172106858635,3.9890652583629467,3.96581828613947,3.988489255028246,3.9884340253291852,3.9870097504268847,3.984005813803036,3.987590840803964,3.9422988854771477,3.940203712428748,3.9854856272377654,3.9771524152066213,3.9609298933082036,3.988738746997427,3.9820552403553466,3.9012679375036985,3.9679398260431205,3.682594023327822,3.993285213264068,3.994563673161545,3.984986617398476,3.907806585832475,3.9797197312433554,3.99237851852994,3.9861651430609406,3.997495161873368,3.992187957973401,3.995877759937587,3.9521495114439187,3.9858986895470268,3.959924656968485,3.9936974862049004,3.975657486418024,3.966474307620637
generation8,4.0,0.0,4.0,1.0,3.0,3.0,3.990190463255748,3.973079080227981,3.9864182909518973,3.9702554485335035,3.9851243102982616,3.981281245341238,3.869215796530699,3.8660431999584737,3.9747695244891847,3.9574846737133926,3.264088579860806,3.988705621833089,3.8659419298698716,3.972996513482735,3.890824888090957,3.9974783576153508,3.9745770258309943,3.965856217453065,3.907937246377461,3.9729358018806287,3.9654340478866685,3.9539786173211877,3.9592026507191633,3.9718028840786994,3.7668614405378493,3.607439489126408,3.966357247434711,3.993052819223098,3.9847103435834175,3.096031292816122,3.7620684915434714,3.979986664559666,3.9893508794398795,3.9859206232661446,3.9918535179017436,3.9642219642925074,3.6550557989532346,3.676392255272677,3.641277376734037,3.963733995626372,3.9319638377092683,3.6307995257130914
generation9,4.0,2.0,3.0,0.0,2.0,3.0,3.8844789542552918,3.5610294083907252,3.3272902308606636,3.8074035345889685,3.0208094087402237,3.5985874080406477,3.7667895802489366,3.7805316173739927,3.3040793498467176,3.960453971368922,3.028949188766782,3.2935490967057532,3.66144042877345,3.3850061323071716,3.811208351263082,3.636881328581267,3.3136793039134993,3.2489201709150928,3.2925095398101023,3.5387468553836436,3.082812128689127,3.910317626003932,3.265387606194074,3.2939669558203963,3.2648910677339735,3.00112609517751,3.7070489420877846,3.965287717480892,3.1430923634728107,2.8892077107522347,3.7107899935419892,3.8564275866038176,3.8771819258094937,3.9418940591510436,3.9035728255653477,3.8548544608168216,3.6211161542414456,3.235126174278667,3.950259146636232,3.898295965426737,3.2973061024201034,3.520844951905735
generation10,0.0,0.0,4.0,2.0,0.0,2.0,3.988730107833987,3.950735959278356,3.99160142658745,3.969579141755342,3.9521785820454722,3.956204581627874,2.6995471554861608,3.899139702355734,3.9408605010284945,3.8309117789667027,0.9921614416829116,3.9630737888194716,3.7499927965630917,3.9816626111103703,3.6622738654606266,3.989980367635991,3.4343891379388647,3.8427804700527544,3.661987597147651,3.977809562653795,3.980271490884331,3.895851634564102,3.8614957667315597,3.8231590411103102,1.8363443075836912,1.8583963415242617,3.9736593616442684,3.993728226717259,3.9838852627361088,3.6007269732429683,2.813995078575364,3.9515872548989126,3.9336852589106717,3.985141336109832,3.9591367491266,3.62232233373356,2.9214024981195292,2.137576610223887,3.714465221375038,3.950713319331075,3.6511314565150026,3.314589032965805
