,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation1,1.0,2.0,3.0,2.0,3.0,2.0,3.0886339799631966,3.0908720260998397,2.99954705465088,3.2758532713357846,2.99007605314612,3.1169421473091266,3.616726342920491,2.974081078590258,2.982091984900159,2.9864866366173155,3.028514527499856,2.3922713292790876,2.9740622317941137,3.859937988668835,3.4215024357347628,3.071609084276997,3.063641157667411,3.0758420898683307,3.428239973403981,3.559591106553002,2.9794969429761324,2.957338186384926,3.1680232646677817,3.026686231078545,3.719427625213947,3.7512701086163216,2.460297722003594,3.7437053610271653,3.922624900281948,2.9139206071501165,3.045862091957334,3.17293237927905,2.9762408784333076,3.208936567850794,3.3964516967065848,3.06015453081775,3.4337295728896846,2.8894939533481927,3.923561101401207,3.591966234071504,2.764268596689875,3.718587802968596
generation2,0.0,1.0,3.0,0.0,2.0,0.0,3.187929023138528,3.035630740195803,2.7841934269745887,3.748328429327012,2.8064067897472635,2.9944364965836137,3.475835610917862,2.906548144671021,2.968753561737231,3.004392760051615,2.946115279478005,2.365029256255923,2.9976052643570283,3.5451608777080406,3.063589051932896,2.947480379200437,3.080515112872509,3.3201041051019704,3.765820385653524,3.005420029864569,2.9493721700659252,2.7749656010856127,3.089245105740899,3.0787797346501735,3.778293432734127,3.825877541591157,2.63897610267599,3.0704693987759075,3.73341230345899,2.881569375846787,2.780350809430534,3.000786322022662,2.8624827069262446,2.9905749856562345,3.34859957013965,2.810012771090881,3.1339557331504113,2.961812323282323,3.883498070048199,3.0266032133243463,2.9348941072843475,3.1306938215131863
generation3,4.0,4.0,4.0,0.0,4.0,4.0,3.9773505095885495,3.9886100328117506,3.8778549039993164,3.949114319238568,3.9070226447230563,3.981442681836927,3.972950242743548,3.9108634811071794,3.9304499737198944,3.9864591625841075,3.9299405222120147,3.8633745769788015,3.9632721042143153,3.9733603573252596,3.987782677868475,3.93324375098919,3.9498574875456285,3.9916586591961525,3.95500230281946,3.9756216685469195,3.958309307178301,3.8380079684011266,3.9833264604187426,3.9550017393057053,3.993103866812732,3.978690421714034,3.695212436745487,3.9927651704977394,3.97228001923771,3.9659649373609334,3.932244384011279,3.9641288607553444,3.961974034249078,3.997779281591148,3.985443900002443,3.91100770477587,3.993995384401099,3.915974970111902,3.9907769244835674,3.982945590707231,3.783813780531878,3.9697983864079163
generation4,2.0,1.0,4.0,3.0,2.0,1.0,3.863180405866515,3.8874369944585294,2.801118593415703,3.9271392579933924,3.004092166468945,2.936496448511253,3.4461587237179407,3.6853609792655817,2.118176717663844,2.2047338474736105,2.231430770963414,1.7494309739492668,2.024055079131843,3.9388961570741254,3.9931555210370915,3.1060427885608606,3.370077946044916,3.9908599140549783,3.9496056976132032,3.978512199643689,3.096051253649756,2.2714709917876017,3.9948969965814136,3.286961560212672,3.9658065074107,3.994055812240284,1.9713891983473468,3.9634665853739683,3.9950141449983443,1.9387209435496382,2.6134692610665944,2.7873269581110667,3.0243690720452716,3.995061445059213,3.7719584280823426,3.2874234414480994,3.9892736629462964,2.617652428067556,3.980567109468225,3.9752159806394824,2.7913110347200263,3.951312372373929
generation5,2.0,1.0,4.0,4.0,4.0,2.0,3.9886893701743267,3.937087308822633,3.9528225086370115,3.990344326836883,3.841230638522213,3.9345496134510416,3.8960842330774743,3.9411257823365298,3.4569920491184276,3.7168596565834466,3.9074042138095098,2.5550731921152954,3.916899967280122,3.989826926150992,3.9791268805505196,3.9589468141337596,3.9656925690459786,3.9535381441324593,3.953644031939542,3.936180986571343,3.948568246671609,3.8106387736795666,3.9461965576662634,3.9482818854180666,3.984088263517432,3.9966431730608662,3.534519728083516,3.928985647854219,3.99114151469512,3.237472490511961,3.8496625226864056,3.5974769611517736,3.9246932107324435,3.9949068603179696,3.986351532885365,3.9229489760810443,3.98454513466569,3.789436537068324,3.9919206614756693,3.9735924078010534,3.730202143002668,3.9800296998492213
generation6,2.0,1.0,3.0,3.0,4.0,2.0,3.212695345123688,3.0348570241641246,2.9980483354878387,3.752238176760611,2.953476775228419,2.983437638167592,3.5318738747930016,2.9561324441048598,2.8269334575371228,2.963854413337651,2.990971806443496,2.2796685847618283,2.97445055241427,3.670019661700261,3.2264584305279866,3.798690270550472,3.5091053227155156,3.640305911903343,3.7491915730955068,3.4100287965038882,3.0273281260288947,2.876344208103936,3.090857022275504,2.946527962725949,3.286257488048358,3.524170096183164,2.944893107001906,3.2503334356058917,3.8188815621945102,2.4759731710906605,2.9046128377820852,3.015702536550405,2.9332404590597667,3.325912730288196,3.781892434614307,3.012996544385726,3.29478681378266,2.8821708278053024,3.911314994046177,3.2672032147298005,2.8104714331478005,3.6402072433460075
generation7,1.0,4.0,4.0,2.0,4.0,4.0,3.981046209900808,3.912332984879284,3.796798624462598,3.984893140516521,3.9153553517802107,3.955982934466725,3.994982167852082,3.8829916995883766,3.9287961653373076,3.9518116785717345,3.6715728855742964,3.6670106873588826,3.5323031577508814,3.9903320609731994,3.993327241338963,3.9771475940517953,3.9910885000731717,3.993935053060175,3.971167975586779,3.984989366808091,3.918327285466232,3.9305438075437626,3.9636668531179264,3.9706080877426335,3.985518439763642,3.9935173443250687,3.3589219415605007,3.995025669678542,3.993595722000793,2.981626830515131,3.9450927510207583,3.983565944951294,3.860452234336139,3.996146048603666,3.9937389652761777,3.8237715071122436,3.983426491479899,3.968675532133084,3.9932402986729527,3.9737370270790704,3.575746825019923,3.9916672143799237
generation8,4.0,0.0,4.0,1.0,3.0,3.0,3.948556329040145,3.9667150932770268,3.238959407145662,3.971242734063039,3.210358704066865,3.8314743623495446,3.9128443467013403,3.909513325974733,3.3671116967465737,3.101455808012875,3.8465123839587645,2.9436119447982185,3.5044578113917098,3.971782924080269,3.9956159105962463,3.8551793177004194,3.8989388772450355,3.9801712724309133,3.946517716825766,3.9816231263237483,3.6944740270440497,3.5366504809683597,3.9576157533676457,3.8852732080738317,3.9553790234812136,3.985746330112864,2.9315491264992124,3.9904932192819804,3.9714024578255933,2.5618737237561886,3.6973086047681947,3.493837321336517,3.743329368625458,3.9514378871458615,3.9576279441912137,3.3111875932487513,3.969049334428888,2.9503462423491498,3.9911776270377524,3.9594406354782476,2.9372511726520982,3.972335815836597
generation9,4.0,2.0,3.0,0.0,2.0,3.0,3.142129437319951,3.0924064666222786,2.79805432295577,3.937815360523575,2.941649125561715,3.8161029097295787,3.878563132594318,3.1385571205991676,3.3555197630192453,3.0200389793804483,2.972365356499925,2.9123421368326556,3.110675609053088,3.931320190017494,3.5872187061076675,3.4015791756432825,3.922076542846795,3.741347237753844,3.9173393852194387,3.0225202019023265,2.8009831556822813,2.712834935761441,3.1098168931517147,3.628827047360471,3.3935832941296558,3.64042808354015,2.4790239434553745,3.171630747280703,3.9204026280086524,3.0082210379002885,2.9417305116362504,3.2039622116137396,2.8983780445134206,3.294016684425249,3.970198297247447,2.805762577911918,3.093086646592639,2.9172624543766243,3.882250830122434,3.866012953004167,2.190504504648279,3.821520853728937
generation10,0.0,0.0,4.0,2.0,0.0,2.0,3.8675842896571098,3.839894761912812,1.899810766794067,3.9621046434449734,1.6732295195224438,2.744100429032,3.7488515645353875,3.593274658196299,2.043564926725098,2.286403048531467,2.229953707008821,1.824131273542386,2.3441396995711363,3.8885813432134984,3.9807354629598315,3.8779406546036364,3.902673414132671,3.922718758076464,3.9573579200134303,3.743040435089634,2.573437918145594,1.785728244988847,3.9902203082062866,2.6217365122595075,3.960127902594325,3.9800535121263207,0.09219608798845402,3.9845371126378417,3.957479510147078,1.3447485677425912,1.855066893351729,2.672482441910079,2.0472777504945423,3.991025246030882,3.8685295871975103,1.7100037909997052,3.9724173696414535,2.0579130344326835,3.9688549837299085,3.9686292139266306,1.9608910923538385,3.796634448521835
