,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation1,1.0,2.0,3.0,2.0,3.0,2.0,3.749410225413693,2.9726053570924247,3.138409920520689,2.506696527646397,2.9987060632823144,3.284559526742084,3.3469690588579577,3.1188865717848775,3.0246602498982993,2.7227554861510197,3.012221544608326,3.0693114208158634,3.041425209806388,3.329626529382236,3.3733444673402038,2.650720114448017,3.959810082254317,2.9626726236523853,3.0678168069057756,3.649229809638791,2.9941556472216835,2.8967891193287927,3.0151558270961436,3.744465982539943,3.4156424231765428,3.005471699370029,3.455380624051109,2.90184411201611,2.8987331862456394,3.5672853286747386,3.0045501169908935,2.975396699742185,2.871883327843156,3.825955032831391,2.8190149605783823,3.6058182641721483,3.124744212158591,2.9033176818852118,2.966401914367974,2.95560624254229,2.9723572331399972,3.059230170122421
generation2,0.0,1.0,3.0,0.0,2.0,0.0,3.050826810765563,3.164536761241371,3.128691781684697,2.9604049020353065,3.0033781114273532,3.114196333237652,3.7212949804692594,3.0494222506378463,3.022188351563472,2.882377176516113,2.976048226212562,3.0111944917257065,2.977647357461099,3.039916850451386,3.4406184902766372,2.555134548039926,3.8812097064688786,2.5247917148248415,2.9589640269806856,3.494882305105018,2.974315055828396,2.6770796309468468,2.999471204825288,3.8057409888812623,3.252825027447322,2.9811980324774323,3.390334748060842,2.9631034141606256,2.7701008705420924,3.2029081052909922,2.771568851321553,2.8735621915201195,2.9569977562061496,2.8290582167083564,2.8362191512418513,3.5703149934496046,2.8374430871030087,2.8046056231153007,2.705585397208059,3.020380041266069,3.0155274833076366,2.9074347955710196
generation3,4.0,4.0,4.0,0.0,4.0,4.0,3.984853150449338,3.9649352620568274,3.981325942678262,3.9293767490024414,3.963114473309785,3.990291280751377,3.974077138590503,3.9133121301322182,3.9149649999670304,3.8491258555827326,3.9315376094920964,3.9056626908202317,3.989969460064791,3.989640636274211,3.975726166041589,3.9021783066629743,3.992314681747401,3.850364039412199,3.9745630775487424,3.9785464131193162,3.956071474067753,3.821303760961995,3.927883855949704,3.9815159333214143,3.9896343349175205,3.9259566474136016,3.9931738753548864,3.943364330873599,3.908093504118924,3.9801686007760244,3.9757737140353426,3.9203599892512493,3.9833136684245805,3.9494293941617906,3.9477431922751602,3.9630676688017106,3.974539764274629,3.846159683209734,3.939671119999607,3.8863243655136173,3.901151671233785,3.9899185393095875
generation4,2.0,1.0,4.0,3.0,2.0,1.0,3.9960980656859353,3.983504695169632,3.563368992727448,2.1079433531160654,3.8491858967355994,3.9574881418056638,3.60912909984623,3.187009127449606,2.504846608282307,1.966177833028007,3.5740705805823705,2.2334654470813127,3.992765871111705,3.0947089303245856,3.8707396483516656,1.8581669735064281,3.9941820012791807,2.020732936271704,3.0486868103107705,3.986250122032655,3.7818436580941603,2.0347304514961646,3.0121531392968985,3.9864570753895503,3.992154126236608,2.8794029569013793,3.988891119820493,2.991504547889606,2.144860580219887,3.9970326897547297,3.6730733371638506,2.2697168232061466,2.1785865457991047,3.9194651755549255,2.7765397728397785,3.9805044458761354,3.292641957960428,2.3311521914491706,2.1855329436978916,2.633936486663582,2.8882925110087534,3.9409015719244533
generation5,2.0,1.0,4.0,4.0,4.0,2.0,3.9863722495669265,3.9927130889224496,3.8317141686360743,2.952419571546508,3.9800090652199107,3.992138367650941,3.9682127501768343,3.9142482539665324,3.695016318316554,3.3926459777053486,3.865258410957208,3.9456630366005725,3.9923537385567487,3.9584982194499125,3.9801713511695618,3.3526618151335086,3.994163087699305,2.4369539976796863,3.9119488930459685,3.9689613441400637,3.9847871500515413,2.793238597931615,3.9158239000237485,3.9868559379871296,3.9769509946373,3.9285842232329227,3.979283684620281,3.8706175959013094,3.4156675734423905,3.9723380812532425,3.9563011306556373,3.8437722169979174,3.662834058565981,3.942175674237284,2.707375683504593,3.9831412125460264,3.5686519909530947,3.871605497654421,3.7625851292813706,3.632895296937088,3.951364676816525,3.9716263775824134
generation6,2.0,1.0,3.0,3.0,4.0,2.0,3.2472474794414494,3.0705684876491333,3.6723592322784606,2.6292954953311485,3.050501630104047,3.212929677804117,3.6354096860948353,2.9905977528532675,2.9101802816938016,2.7569995559623264,3.002938387451074,2.6444910807453605,3.0730965922942963,3.7279704071300173,3.1979113805924566,2.4674579035810074,3.4547258551767595,2.8146730960429265,2.997350753568029,3.762343088538648,2.991645351580065,2.8132328527598665,2.979025965743053,3.8911030851350663,3.765546476336867,2.873446173198169,3.3528206863644296,2.8677665603144322,3.0238770193448268,3.564114617792356,2.9906442264400335,2.898987362471796,3.0791134439382644,3.1353255575790215,2.522338763918447,3.595681615767231,3.0560916730982526,2.6536911373992083,2.948839941205152,2.8743951833410897,2.9132191718528744,2.996735831458214
generation7,1.0,4.0,4.0,2.0,4.0,4.0,3.966967150934008,3.990279863054478,3.9850224076937257,3.8888219864388307,3.945017200712983,3.94663160016932,3.9945045321799544,3.9112819785981388,3.9672038468763353,3.1669865982292102,3.856381070860548,3.8765265559412327,3.9862336826788787,3.9856323590038687,3.9942981612745667,2.4382855988833643,3.9918726265890054,2.6690215431102073,3.932594135190591,3.996773459942796,3.985860007269292,3.9314366924425794,3.8731168287596764,3.992260510905296,3.978020077965362,3.7583065335364085,3.9833910732074336,3.715332339381174,3.9476323349396063,3.990127450729413,3.9655114846637485,3.9296526936536433,3.9826741577859606,3.952061542413771,3.0756831470960377,3.9826769721451605,3.954146406639108,3.9067531690094377,3.251322556491283,3.936411518590825,3.960331074711022,3.920843237610631
generation8,4.0,0.0,4.0,1.0,3.0,3.0,3.9804280029953425,3.9846628944536593,3.9596138531266174,2.977544477663713,3.945040031795559,3.975277299894967,3.922203119260877,3.641839891955049,3.426931105345401,2.4975320579925935,3.6956358561626335,3.644737494546015,3.9783504989701486,3.9673691147298094,3.959563533814884,3.048395976218411,3.992976327472764,2.1570564973102018,3.7277750735448194,3.9919027936108695,3.8530848029828957,2.2391885440239885,3.665171465286365,3.9820525348451046,3.9908038277053675,3.3083972469328105,3.991431880018114,3.1545231499068582,3.612313749654204,3.982914262195587,3.949696434213152,3.8451232727260662,3.356911038506169,3.9133858654965348,3.0692902818645402,3.9754104847482274,3.539527545692914,3.4582151432044337,3.103069884820607,3.170075823679381,3.170925554865753,3.987464461243248
generation9,4.0,2.0,3.0,0.0,2.0,3.0,3.644248947096842,3.2551781470042354,3.9862428626772264,3.0478772954350246,3.2970419718198976,3.053768508258734,3.965902651590978,3.055162218739719,3.527933364992208,2.8459302742948216,3.0012150408520686,3.097036394185601,3.520893317202127,3.9486188033955045,3.9494523405495197,2.816708985271503,3.752261537327774,2.971101910395192,2.999536550318033,3.8667345746964235,3.1835830913449947,3.1548660191686797,3.3493184575961448,3.9345565617232836,3.260043426867607,2.9272644752501598,3.7336251511602416,2.8946928453390486,3.1522939631127302,3.0935348228018906,3.3060881963594966,3.276196837394281,3.1450155082916567,3.1349397265230055,2.9251077306234543,3.74231733310105,3.7238899589486194,2.9510815129660455,3.03933345166466,2.9664437338764276,3.000087702684355,3.170070344544397
generation10,0.0,0.0,4.0,2.0,0.0,2.0,3.9669736676122653,3.9865640644088653,3.7395362899193514,1.8450130207018682,3.921700680880416,3.9495663525351152,3.7834567686641307,3.3690928052565656,2.2568573695858825,0.4984049643386061,3.4322339442376375,2.1410268299183977,3.953096478656853,3.8213652875436717,3.9114329692610825,1.0359418523616766,3.995178271162447,0.019418670936416634,3.0615697261737997,3.9302060237829,3.8933739179050453,0.6832514204802478,2.418610273889261,3.9176484744214006,3.9956437403828597,2.139980673119033,3.8810741348497437,1.5232649859951655,1.2498334321891096,3.994968287989359,3.612129470389018,2.424143913776643,2.4211693023486895,3.9278843155696554,1.5236948562348314,3.9727097255956374,2.1018855202162867,2.190741440097277,1.329276012783961,2.0929824389863794,1.8929918830274959,3.9253266020089397
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.989452672372316,3.9861813120370715,3.962659100703568,2.4479394229049904,3.921323028782533,3.9194359239310472,3.9869068094950704,3.9596951200621673,3.838926436536978,2.600138332351609,3.961534571066658,3.945373928960711,3.9908164649305835,3.9323153677302605,3.9558181119716394,3.6022506202515845,3.9819872655723105,1.9887785397688584,3.958627623429124,3.9916589821025226,3.9633335802889116,3.333924258401502,3.9378737301440525,3.988690209431759,3.9957558857153597,3.910284349865852,3.98991598985966,3.8506249919619924,3.7777940962154943,3.9777815579058564,3.965820986272025,3.843526542864663,3.9243530557538984,3.956480498131885,3.6423306759837715,3.9855320223037065,3.9068958647916534,3.9228382844863914,3.6818208043274825,3.812081485218227,3.946909463224483,3.966179436332887
